ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31561,variation,missing,"Safari in Africa Cake - 1 Kg, Eggless",parent,1,1.0,1699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/african-safari-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31562,variation,missing,"Safari in Africa Cake - 2 Kg, Egg",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/african-safari-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31563,variation,missing,"Safari in Africa Cake - 2 Kg, Eggless",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/african-safari-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31564,variable,GBSOFF00,Healthy Banana Oatmeal Cake,missing,1,,,"All Cakes, Cakes for special occasion > Bhai Dooj, Corporate Cakes, Cakes for special occasion > Diwali, Cakes by Flavour > Dry Sponge Cakes, For Fitness freaks, Cakes for special occasion > Grandparents Day, Cakes for special occasion > Parent's Day, Cakes for special occasion > Raksha Bandhan, Cakes for special occasion > Teacher's Day","Dry cake in Gurgaon, Healthy cake in Gurgaon, Sponge cake in Gurgaon, Teacake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31565,variation,missing,"Healthy Banana Oatmeal Cake - 1 Kg, Egg",parent,1,1.0,1549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31566,variation,missing,"Healthy Banana Oatmeal Cake - 1 Kg, Eggless",parent,1,1.0,1549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31567,variation,missing,"Healthy Banana Oatmeal Cake - 1.5 Kg, Egg",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31568,variation,missing,"Healthy Banana Oatmeal Cake - 1.5 Kg, Eggless",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31569,variation,missing,"Healthy Banana Oatmeal Cake - 2 Kg, Egg",parent,1,2.0,3049.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31570,variation,missing,"Healthy Banana Oatmeal Cake - 2 Kg, Eggless",parent,1,2.0,3049.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/amazing-banana-otmeal-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31571,variable,GBFLTC02,Amazing Tiramisu Cake,missing,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Tiramisu Cakes",Tiramisu Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/amazing-tiramisu-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31572,variation,missing,"Amazing Tiramisu Cake - 1 Kg, Egg",parent,1,1.0,1899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31573,variation,missing,"Amazing Tiramisu Cake - 1 Kg, Eggless",parent,1,1.0,1899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31574,variation,missing,"Amazing Tiramisu Cake - 1.5 Kg, Egg",parent,1,1.5,2259.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31575,variation,missing,"Amazing Tiramisu Cake - 1.5 Kg, Eggless",parent,1,1.5,2259.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31576,variation,missing,"Amazing Tiramisu Cake - 2 Kg, Egg",parent,1,2.0,2879.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31577,variation,missing,"Amazing Tiramisu Cake - 2 Kg, Eggless",parent,1,2.0,2879.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/amazing-tiramisu-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31578,variable,GBWDCK09,An Ode to the Traditional Wedding Cake,missing,1,,,"All Cakes, Anniversary Cakes > Tier Anniversary Cakes, Wedding Cakes",Wedding Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/an-ode-to-the-traditional-wedding-cake.jpg,WEIGHT,"6 Kg, 7 Kg",1.0,1.0,6 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31583,variable,GBDCJC04,Animal Cuteness Overload Cake,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Jungle Theme Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31584,variation,missing,"Animal Cuteness Overload Cake - 2 Kg, Egg",parent,1,2.0,3499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31585,variation,missing,"Animal Cuteness Overload Cake - 2 Kg, Eggless",parent,1,2.0,3499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31586,variation,missing,"Animal Cuteness Overload Cake - 3 Kg, Egg",parent,1,3.0,4799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31587,variation,missing,"Animal Cuteness Overload Cake - 3 Kg, Eggless",parent,1,3.0,4799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-cuteness-overload-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31588,variable,GBDCJC09,Animal Island Cake,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Jungle Theme Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/animal-island-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31593,variable,GBBCAl50,Animal Layer Cake,missing,1,,,"All Cakes, Customized Cakes, Fondant Cakes","Custom Designer cake in Gurgaon, Fondant cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,"3 Kg, 4 Kg",1.0,1.0,3 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31594,variation,missing,"Animal Layer Cake - 4 Kg, Egg",parent,1,4.0,4799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,4 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31595,variation,missing,"Animal Layer Cake - 4 Kg, Eggless",parent,1,4.0,4799.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/animal-layer-cake.jpg,WEIGHT,4 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31598,variable,GBDCFC13,Anna and Elsa Frozen Cake,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Frozen Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/anna-and-elsa-frozen-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31599,variation,missing,"Anna and Elsa Frozen Cake - 2 Kg, Egg",parent,1,2.0,3299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31600,variation,missing,"Anna and Elsa Frozen Cake - 2 Kg, Eggless",parent,1,2.0,3299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31601,variation,missing,"Anna and Elsa Frozen Cake - 3 Kg, Egg",parent,1,3.0,4299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31602,variation,missing,"Anna and Elsa Frozen Cake - 3 Kg, Eggless",parent,1,3.0,4299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anna-and-elsa-frozen-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31603,variable,GBANAN19,Anniversary Cake for my Better Half,missing,1,,,"Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31604,variation,missing,"Anniversary Cake for my Better Half - 1 Kg, Egg",parent,1,1.0,1159.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31605,variation,missing,"Anniversary Cake for my Better Half - 1 Kg, Eggless",parent,1,1.0,1159.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31606,variation,missing,"Anniversary Cake for my Better Half - 1.5 Kg, Egg",parent,1,1.5,1739.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31607,variation,missing,"Anniversary Cake for my Better Half - 1.5 Kg, Eggless",parent,1,1.5,1739.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31608,variation,missing,"Anniversary Cake for my Better Half - 2 Kg, Egg",parent,1,2.0,2319.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31609,variation,missing,"Anniversary Cake for my Better Half - 2 Kg, Eggless",parent,1,2.0,2319.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-for-my-better-half.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31610,variable,GBANAN22,Anniversary Cake with Love,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes for special occasion, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg, 2.5 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31611,variation,missing,"Anniversary Cake with Love - 1.5 Kg, Egg",parent,1,1.5,2339.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31612,variation,missing,"Anniversary Cake with Love - 1.5 Kg, Eggless",parent,1,1.5,2339.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31613,variation,missing,"Anniversary Cake with Love - 2 Kg, Egg",parent,1,2.0,3119.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31614,variation,missing,"Anniversary Cake with Love - 2 Kg, Eggless",parent,1,2.0,3119.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31615,variation,missing,"Anniversary Cake with Love - 2.5 Kg, Egg",parent,1,2.5,3899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31616,variation,missing,"Anniversary Cake with Love - 2.5 Kg, Eggless",parent,1,2.5,3899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-cake-with-love.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31617,variable,GBANAN06,Anniversary Special Pink Cake,missing,1,,,"Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/12/anniversary-special-pink-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31618,variation,missing,"Anniversary Special Pink Cake - 1 Kg, Egg",parent,1,1.0,1139.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31619,variation,missing,"Anniversary Special Pink Cake - 1 Kg, Eggless",parent,1,1.0,1139.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31620,variation,missing,"Anniversary Special Pink Cake - 1.5 Kg, Egg",parent,1,1.5,1709.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31621,variation,missing,"Anniversary Special Pink Cake - 1.5 Kg, Eggless",parent,1,1.5,1709.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31622,variation,missing,"Anniversary Special Pink Cake - 2 Kg, Egg",parent,1,2.0,2279.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31623,variation,missing,"Anniversary Special Pink Cake - 2 Kg, Eggless",parent,1,2.0,2279.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anniversary-special-pink-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31624,variable,GBDCGC10,Anti-Gravity Coke Spill Cake,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Gravity Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31625,variation,missing,"Anti-Gravity Coke Spill Cake - 2 Kg, Egg",parent,1,2.0,3399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31626,variation,missing,"Anti-Gravity Coke Spill Cake - 2 Kg, Eggless",parent,1,2.0,3399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31627,variation,missing,"Anti-Gravity Coke Spill Cake - 3 Kg, Egg",parent,1,3.0,4779.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31628,variation,missing,"Anti-Gravity Coke Spill Cake - 3 Kg, Eggless",parent,1,3.0,4779.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/anti-gravity-coke-spill-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31629,variable,GBDCFC08,The Aquamarine Frozen Cake,missing,1,,,"All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes > Cartoon Cakes, Designer Cakes, Designer Cakes > Frozen Cakes, Photo Cakes, Designer Cakes > Princess Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg, 2.5 Kg",1.0,1.0,1.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31630,variation,missing,"The Aquamarine Frozen Cake - 1.5 Kg, Egg",parent,1,1.5,2249.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31631,variation,missing,"The Aquamarine Frozen Cake - 1.5 Kg, Eggless",parent,1,1.5,2249.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31632,variation,missing,"The Aquamarine Frozen Cake - 2 Kg, Egg",parent,1,2.0,2999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31633,variation,missing,"The Aquamarine Frozen Cake - 2 Kg, Eggless",parent,1,2.0,2999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31634,variation,missing,"The Aquamarine Frozen Cake - 2.5 Kg, Egg",parent,1,2.5,3749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31635,variation,missing,"The Aquamarine Frozen Cake - 2.5 Kg, Eggless",parent,1,2.5,3749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aquamarine-frozen-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31636,variable,GBFLCC01,Aromatic Irish Coffee Cake,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes by Flavour > Coffee Cakes",Coffee Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/aromatic-irish-coffee-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31637,variation,missing,"Aromatic Irish Coffee Cake - 1 Kg, Egg",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31638,variation,missing,"Aromatic Irish Coffee Cake - 1 Kg, Eggless",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31639,variation,missing,"Aromatic Irish Coffee Cake - 1.5 Kg, Egg",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31640,variation,missing,"Aromatic Irish Coffee Cake - 1.5 Kg, Eggless",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31641,variation,missing,"Aromatic Irish Coffee Cake - 2 Kg, Egg",parent,1,2.0,1749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31642,variation,missing,"Aromatic Irish Coffee Cake - 2 Kg, Eggless",parent,1,2.0,1749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/aromatic-irish-coffee-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31643,variable,GBSODL01,Auspicious Diwali Cake,missing,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Diwali",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,"2 Kg, 3 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31644,variation,missing,"Auspicious Diwali Cake - 2 Kg, Egg",parent,1,2.0,3519.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31645,variation,missing,"Auspicious Diwali Cake - 2 Kg, Eggless",parent,1,2.0,3519.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31646,variation,missing,"Auspicious Diwali Cake - 3 Kg, Egg",parent,1,3.0,5179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31647,variation,missing,"Auspicious Diwali Cake - 3 Kg, Eggless",parent,1,3.0,5179.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/auspicious-diwali-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31648,variable,GBDCSH02,Powerful  Avengers Cake,missing,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes > Birthday Photo Cakes, Birthday Cakes > Cakes For Kids, Designer Cakes, Photo Cakes, Designer Cakes > Super Hero Cakes",Photo cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/awesome-avengers-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31649,variation,missing,"Powerful  Avengers Cake - 0.5 Kg, Egg",parent,1,0.5,899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31650,variation,missing,"Powerful  Avengers Cake - 1.5 Kg, Eggless",parent,1,1.5,2549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31651,variation,missing,"Powerful  Avengers Cake - 2 Kg, Egg",parent,1,2.0,3399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/awesome-avengers-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
